acquisition,inchikey,column_hash,column,entryid
AU,FUWZBLSXACKFQX-IBGZPJMESA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU108504
AU,FUWZBLSXACKFQX-IBGZPJMESA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU108505
AU,JHAYEQICABJSTP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU108701
AU,JHAYEQICABJSTP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU108702
AU,JHAYEQICABJSTP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU108703
AU,JHAYEQICABJSTP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU108704
AU,JHAYEQICABJSTP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU108705
AU,MOOFYEJFXBSZGE-LQGKIZFRSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU109302
AU,MOOFYEJFXBSZGE-LQGKIZFRSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU109303
AU,MOOFYEJFXBSZGE-LQGKIZFRSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU109304
AU,MOOFYEJFXBSZGE-LQGKIZFRSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU109305
AU,STJMRWALKKWQGH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU109901
AU,NDAUXUAQIAJITI-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110001
AU,NDAUXUAQIAJITI-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110002
AU,XWTYSIMOBUGWOL-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110101
AU,XWTYSIMOBUGWOL-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110102
AU,XWTYSIMOBUGWOL-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110103
AU,JSJCTEKTBOKRST-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110201
AU,JSJCTEKTBOKRST-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110204
AU,JSJCTEKTBOKRST-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110205
AU,YJQZYXCXBBCEAQ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110301
AU,METKIMKYRPQLGS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110601
AU,METKIMKYRPQLGS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110602
AU,METKIMKYRPQLGS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110603
AU,METKIMKYRPQLGS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110604
AU,METKIMKYRPQLGS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110605
AU,IUBSYMUCCVWXPE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110701
AU,AQHHHDLHHXJYJD-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110801
AU,FNYLWPVRPXGIIP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110903
AU,FNYLWPVRPXGIIP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110904
AU,FNYLWPVRPXGIIP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU110905
AU,NDDAHWYSQHTHNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111101
AU,NDDAHWYSQHTHNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111102
AU,NDDAHWYSQHTHNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111103
AU,NDDAHWYSQHTHNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111104
AU,NDDAHWYSQHTHNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111105
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111201
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111202
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111203
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111204
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111205
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111206
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111251
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111252
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111253
AU,ACWBQPMHZXGDFX-QFIPXVFZSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111254
AU,SUBDBMMJDZJVOS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111301
AU,SUBDBMMJDZJVOS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111302
AU,SUBDBMMJDZJVOS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111303
AU,SUBDBMMJDZJVOS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111304
AU,SUBDBMMJDZJVOS-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111305
AU,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111403
AU,VMXUWOKSQNHOCA-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111501
AU,VMXUWOKSQNHOCA-UKTHLTGXSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111502
AU,VMXUWOKSQNHOCA-UKTHLTGXSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111503
AU,VMXUWOKSQNHOCA-UKTHLTGXSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111504
AU,VMXUWOKSQNHOCA-UKTHLTGXSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111505
AU,VMXUWOKSQNHOCA-UKTHLTGXSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111506
AU,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111701
AU,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111702
AU,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111703
AU,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111704
AU,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU111705
AU,FFGPTBGBLSHEPO-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112001
AU,FFGPTBGBLSHEPO-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112002
AU,FFGPTBGBLSHEPO-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112003
AU,FFGPTBGBLSHEPO-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112004
AU,FFGPTBGBLSHEPO-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112005
AU,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112102
AU,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112103
AU,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112104
AU,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112105
AU,LNEPOXFFQSENCJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112201
AU,LNEPOXFFQSENCJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112202
AU,LNEPOXFFQSENCJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112203
AU,LNEPOXFFQSENCJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112204
AU,LNEPOXFFQSENCJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112205
AU,RZVAJINKPMORJF-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112601
AU,XZWYZXLIPXDOLR-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112701
AU,XZWYZXLIPXDOLR-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112702
AU,XZWYZXLIPXDOLR-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112703
AU,RYMZZMVNJRMUDD-HGQWONQESA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112801
AU,RYMZZMVNJRMUDD-HGQWONQESA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112802
AU,RYMZZMVNJRMUDD-HGQWONQESA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112803
AU,RYMZZMVNJRMUDD-HGQWONQESA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112804
AU,RYMZZMVNJRMUDD-HGQWONQESA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112805
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112901
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112902
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112903
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112904
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112905
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112906
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112951
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112952
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112953
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112954
AU,XUKUURHRXDUEBC-KAYWLYCHSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU112955
AU,BXNANOICGRISHX-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113601
AU,BXNANOICGRISHX-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113602
AU,BXNANOICGRISHX-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113603
AU,BXNANOICGRISHX-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113604
AU,BXNANOICGRISHX-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113605
AU,NVEPPWDVLBMNMB-SNAWJCMRSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113801
AU,NVEPPWDVLBMNMB-SNAWJCMRSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113804
AU,NVEPPWDVLBMNMB-SNAWJCMRSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU113805
AU,YZBLFMPOMVTDJY-LSGXYNIPSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114401
AU,YZBLFMPOMVTDJY-LSGXYNIPSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114402
AU,YZBLFMPOMVTDJY-LSGXYNIPSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114403
AU,DCOPUUMXTXDBNB-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114701
AU,DCOPUUMXTXDBNB-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114702
AU,DCOPUUMXTXDBNB-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114703
AU,DCOPUUMXTXDBNB-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114704
AU,DCOPUUMXTXDBNB-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114705
AU,NOOCSNJCXJYGPE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114801
AU,NOOCSNJCXJYGPE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114802
AU,NOOCSNJCXJYGPE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114803
AU,NOOCSNJCXJYGPE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114804
AU,NOOCSNJCXJYGPE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU114805
AU,DKYWVDODHFEZIM-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115001
AU,DKYWVDODHFEZIM-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115002
AU,DKYWVDODHFEZIM-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115003
AU,HYYBABOKPJLUIN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115101
AU,HYYBABOKPJLUIN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115102
AU,HYYBABOKPJLUIN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115103
AU,HYYBABOKPJLUIN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115104
AU,HYYBABOKPJLUIN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115105
AU,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115201
AU,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115202
AU,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115203
AU,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115204
AU,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115205
AU,JZFPYUNJRRFVQU-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115401
AU,JZFPYUNJRRFVQU-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115404
AU,JZFPYUNJRRFVQU-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115405
AU,JSXNJGKWSWRIGA-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115702
AU,JSXNJGKWSWRIGA-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115703
AU,JSXNJGKWSWRIGA-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115704
AU,JSXNJGKWSWRIGA-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115705
AU,VYMDGNCVAMGZFE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115801
AU,VYMDGNCVAMGZFE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115802
AU,VYMDGNCVAMGZFE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115803
AU,VYMDGNCVAMGZFE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115804
AU,VYMDGNCVAMGZFE-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU115805
AU,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116101
AU,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116102
AU,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116103
AU,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116104
AU,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116105
AU,CPEUVMUXAHMANV-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116304
AU,OPXLLQIJSORQAM-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116401
AU,BEZZFPOZAYTVHN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116502
AU,PMRYVIKBURPHAH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116601
AU,PMRYVIKBURPHAH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116602
AU,PMRYVIKBURPHAH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116603
AU,PMRYVIKBURPHAH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116606
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116701
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116702
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116703
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116704
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116705
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116706
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116751
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116752
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116753
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116754
AU,YJQPYGGHQPGBLI-KGSXXDOSSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU116755
AU,SCEVFJUWLLRELN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117001
AU,SCEVFJUWLLRELN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117002
AU,SCEVFJUWLLRELN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117003
AU,SCEVFJUWLLRELN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117004
AU,SCEVFJUWLLRELN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117005
AU,SCEVFJUWLLRELN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117006
AU,IAKHMKGGTNLKSZ-INIZCTEOSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117102
AU,IAKHMKGGTNLKSZ-INIZCTEOSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117103
AU,IAKHMKGGTNLKSZ-INIZCTEOSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117104
AU,IAKHMKGGTNLKSZ-INIZCTEOSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117105
AU,HLFSDGLLUJUHTE-SNVBAGLBSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117201
AU,HLFSDGLLUJUHTE-SNVBAGLBSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117202
AU,HLFSDGLLUJUHTE-SNVBAGLBSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117203
AU,HLFSDGLLUJUHTE-SNVBAGLBSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117204
AU,HLFSDGLLUJUHTE-SNVBAGLBSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117205
AU,OJGDCBLYJGHCIH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117302
AU,OJGDCBLYJGHCIH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117303
AU,OJGDCBLYJGHCIH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117304
AU,OJGDCBLYJGHCIH-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117305
AU,BPMVRAQIQQEBLN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117501
AU,BPMVRAQIQQEBLN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117502
AU,BPMVRAQIQQEBLN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117503
AU,BPMVRAQIQQEBLN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117504
AU,BPMVRAQIQQEBLN-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117505
AU,AIOWJIMWVFWROP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117802
AU,AIOWJIMWVFWROP-UHFFFAOYSA-N,aa603183,"Acclaim RSLC C18 2.2um, 2.1x100mm, Thermo",AU117803
